storyline_id,source_label,source_kind,source_port,source_group,source_index_group,choice_index,choice_text_zh,target_label,target_kind,target_port
storyline_012_6d5e9e3c52,013_091,PlayVideo_Ordinary,__endPoint,,-1,,,CL140_013_050,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,013_015,PlayVideo_Ordinary,__endPoint,,-1,,,013_019,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,010C,Function_Storyline_If,endPointTrue,conditionGroup,0,,,013_016,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,010C,Function_Storyline_If,endPointElse,,-1,,,013_015,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C140C_053,PlayVideo_Ordinary,__endPoint,,-1,,,CL141_013_099,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,CL141_013_099,ShowChoice,choiceEndPoint,choice,0,0,你姐姐是一个很好的人,013_C141A_100,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL141_013_099,ShowChoice,choiceEndPoint,choice,1,1,不太熟,013_C141B_101,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL141_013_099,ShowChoice,choiceEndPoint,choice,2,2,她是我的白月光,013_C141C_102,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C141A_100,PlayVideo_Ordinary,__endPoint,,-1,,,013_103,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C141B_101,PlayVideo_Ordinary,__endPoint,,-1,,,013_103,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C141C_102,PlayVideo_Ordinary,__endPoint,,-1,,,013_103,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_103,PlayVideo_Ordinary,__endPoint,,-1,,,CL150_013_054,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,013_C070A_034,PlayVideo_Ordinary,__endPoint,,-1,,,013_118,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C070B_035,PlayVideo_Ordinary,__endPoint,,-1,,,013_118,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C070C_036,PlayVideo_Ordinary,__endPoint,,-1,,,013_118,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_118,PlayVideo_Ordinary,__endPoint,,-1,,,IF季怀衷⾂服度≥2,Function_Storyline_If,__entryPoint
storyline_012_6d5e9e3c52,IF季怀衷⾂服度≥2,Function_Storyline_If,endPointTrue,conditionGroup,0,,,013_119,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,IF季怀衷⾂服度≥2,Function_Storyline_If,endPointElse,,-1,,,N05_013_120,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,N05_013_120,PlayVideo_Ordinary,__endPoint,,-1,,,511,EndPoint_NormalEnd,__entryPoint
storyline_012_6d5e9e3c52,013_C170A_070,PlayVideo_Ordinary,__endPoint,,-1,,,013_094,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_094,PlayVideo_Ordinary,__endPoint,,-1,,,CL180_013_095,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,CL180_013_095,ShowChoice,choiceEndPoint,choice,0,0,信与不信，或许……没有意义了 ,013_C180A_096,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL180_013_095,ShowChoice,choiceEndPoint,choice,1,1,不信,013_C180B_097,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL180_013_095,ShowChoice,choiceEndPoint,choice,2,2,我信,013_C180C_098,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C180A_096,PlayVideo_Ordinary,__endPoint,,-1,,,CL190_013_121,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,013_C180B_097,PlayVideo_Ordinary,__endPoint,,-1,,,CL190_013_121,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,013_C180C_098,PlayVideo_Ordinary,__endPoint,,-1,,,CL190_013_121,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,CL190_013_121,ShowChoice,choiceEndPoint,choice,0,0,还给他,013_C190A_122,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL190_013_121,ShowChoice,choiceEndPoint,choice,1,1,留下,013_C190B_123,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C190A_122,PlayVideo_Ordinary,__endPoint,,-1,,,013_124,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C190B_123,PlayVideo_Ordinary,__endPoint,,-1,,,013_124,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_124,PlayVideo_Ordinary,__endPoint,,-1,,,CL200_013_125,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,CL200_013_125,ShowChoice,choiceEndPoint,choice,0,0,魏王殿下，竟会问出这种愚蠢的问题,013_C200A_104,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL200_013_125,ShowChoice,choiceEndPoint,choice,1,1,不重要了,013_C200B_105,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL200_013_125,ShowChoice,choiceEndPoint,choice,2,2,有过,01_C200C_106,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C200A_104,PlayVideo_Ordinary,__endPoint,,-1,,,IF还了簪⼦,Function_Storyline_If,__entryPoint
storyline_012_6d5e9e3c52,013_C200B_105,PlayVideo_Ordinary,__endPoint,,-1,,,IF还了簪⼦,Function_Storyline_If,__entryPoint
storyline_012_6d5e9e3c52,01_C200C_106,PlayVideo_Ordinary,__endPoint,,-1,,,IF还了簪⼦,Function_Storyline_If,__entryPoint
storyline_012_6d5e9e3c52,IF还了簪⼦,Function_Storyline_If,endPointTrue,conditionGroup,0,,,013_107,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,IF还了簪⼦,Function_Storyline_If,endPointElse,,-1,,,013_108,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_108,PlayVideo_Ordinary,__endPoint,,-1,,,礼泰羁绊,Function_Storyline_If,__entryPoint
storyline_012_6d5e9e3c52,礼泰羁绊,Function_Storyline_If,endPointTrue,conditionGroup,0,,,013_109,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_109,PlayVideo_Ordinary,__endPoint,,-1,,,CL230_013_110,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,CL230_013_110,ShowChoice,choiceEndPoint,choice,0,0,不会有了,B13_013_C230A_111,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL230_013_110,ShowChoice,choiceEndPoint,choice,1,1,或许会有吧,013_C230B_112,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,B13_013_C230A_111,PlayVideo_Ordinary,__endPoint,,-1,,,013_113,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,礼泰羁绊,Function_Storyline_If,endPointElse,,-1,,,Link_Lead,Link_Lead,__entryPoint
storyline_012_6d5e9e3c52,Link_Lead,Link_Lead,__endPoint,,-1,,,013_113,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_113,PlayVideo_Ordinary,__endPoint,,-1,,,CL210_013_114,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,CL210_013_114,ShowChoice,choiceEndPoint,choice,0,0,按律法处置,013_C210A_115,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL210_013_114,ShowChoice,choiceEndPoint,choice,1,1,留他一命,013_C210B_116,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C210A_115,PlayVideo_Ordinary,__endPoint,,-1,,,013_117,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C210B_116,PlayVideo_Ordinary,__endPoint,,-1,,,013_117,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_117,PlayVideo_Ordinary,__endPoint,,-1,,,本章结束,EndPoint_ChapterReport,__entryPoint
storyline_012_6d5e9e3c52,013_107,PlayVideo_Ordinary,__endPoint,,-1,,,礼泰羁绊,Function_Storyline_If,__entryPoint
storyline_012_6d5e9e3c52,013_C230B_112,PlayVideo_Ordinary,__endPoint,,-1,,,013_113,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C170B_071,PlayVideo_Ordinary,__endPoint,,-1,,,013_126,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_126,PlayVideo_Ordinary,__endPoint,,-1,,,本章结束,EndPoint_ChapterReport,__entryPoint
storyline_012_6d5e9e3c52,CL020_013_010,ShowChoice,choiceEndPoint,choice,3,3,再看一遍,QL010_013_002,PlayVideo_TraceBack,__entryPoint
storyline_012_6d5e9e3c52,CL110_013_043,ShowChoice,choiceEndPoint,choice,0,0,"放弃他,下次选人多做背调",N08_013_C110B_045,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL110_013_043,ShowChoice,choiceEndPoint,choice,1,1,"招揽他,我的人可以有忠奸善恶",013_C110A_044,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,chapter101_055,Function_Storyline_If,endPointTrue,conditionGroup,1,,,013_060,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,QL220_013_058,PlayVideo_TraceBack,endPointSuccess,,-1,,,013_127,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_127,PlayVideo_Ordinary,__endPoint,,-1,,,013_060,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_092,PlayVideo_TraceBack,__endPoint,,-1,,,QL001_013_128,PlayVideo_TraceBack,__entryPoint
storyline_012_6d5e9e3c52,QL001_013_128,PlayVideo_TraceBack,__endPoint,,-1,,,013_129,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_129,PlayVideo_Ordinary,__endPoint,,-1,,,013_001,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_119,PlayVideo_Ordinary,__endPoint,,-1,,,013_086,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C090B_041,PlayVideo_Ordinary,__endPoint,,-1,,,013_088,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_049,PlayVideo_Ordinary,__endPoint,,-1,,,013_091,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_026,PlayVideo_Ordinary,__endPoint,,-1,,,CL060_013_027,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,013_C060A_028,PlayVideo_Ordinary,__endPoint,,-1,,,CL070_013_033,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,013_031,PlayVideo_Ordinary,__endPoint,,-1,,,CL070_013_033,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,2,Function_Storyline_DynamicVideo,endPoint1,,-1,,,013_014,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL020_013_010,ShowChoice,choiceEndPoint,choice,2,2,季怀衷,010C,Function_Storyline_If,__entryPoint
storyline_012_6d5e9e3c52,CL020_013_010,ShowChoice,choiceEndPoint,choice,1,1,萧良才,2,Function_Storyline_DynamicVideo,__entryPoint
storyline_012_6d5e9e3c52,CL020_013_010,ShowChoice,choiceEndPoint,choice,0,0,长孙送卿,1,Function_Storyline_DynamicVideo,__entryPoint
storyline_012_6d5e9e3c52,1,Function_Storyline_DynamicVideo,endPoint1,,-1,,,013_012,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_C010C_005,PlayVideo_Ordinary,__endPoint,,-1,,,015_007,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,CL011_015_061,ShowChoice,choiceEndPoint,choice,0,0,让所有人看看礼忠的真面目,B11_015_C011A_062,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,C030_015_013,ShowChoice,choiceEndPoint,choice,0,0,任由他撞,015_C030A_014,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,C030_015_013,ShowChoice,choiceEndPoint,choice,1,1,"踏入朝堂,高声怒喝",015_C030B_015,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_C030A_014,PlayVideo_Ordinary,__endPoint,,-1,,,B03_015_017,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_C030B_015,PlayVideo_Ordinary,__endPoint,,-1,,,CL040_015_019,ShowChoice,__entryPoint
storyline_013_f995c3c3da,CL040_015_019,ShowChoice,choiceEndPoint,choice,0,0,"你受命于先帝,不应忤逆陛下",015_C040A_020,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,CL040_015_019,ShowChoice,choiceEndPoint,choice,1,1,你应当坐在这龙椅上才是,015_C040B_022,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_C040A_020,PlayVideo_Ordinary,__endPoint,,-1,,,B03_015_C030A_021,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_C040B_022,PlayVideo_Ordinary,__endPoint,,-1,,,015_023,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,N06_015_C050A_027,PlayVideo_Ordinary,__endPoint,,-1,,,BE01,EndPoint_NormalEnd,__entryPoint
storyline_013_f995c3c3da,N05_015_C050B_028,PlayVideo_Ordinary,__endPoint,,-1,,,BE03,EndPoint_NormalEnd,__entryPoint
storyline_013_f995c3c3da,015_C050C_026,PlayVideo_Ordinary,__endPoint,,-1,,,C060_015_029,ShowChoice,__entryPoint
storyline_013_f995c3c3da,C060_015_029,ShowChoice,choiceEndPoint,choice,0,0,难道你不知此战是为陛下？,C060A_030,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,C060_015_029,ShowChoice,choiceEndPoint,choice,2,2,Key:ShowChoice-C060_015_029.choice+2.choiceText,B08_015_032,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,B08_015_032,PlayVideo_Ordinary,__endPoint,,-1,,,N07_015_033,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,C060A_030,PlayVideo_Ordinary,__endPoint,,-1,,,C070_015_034,ShowChoice,__entryPoint
storyline_013_f995c3c3da,015_C060B_031,PlayVideo_Ordinary,__endPoint,,-1,,,C070_015_034,ShowChoice,__entryPoint
storyline_013_f995c3c3da,C070_015_034,ShowChoice,choiceEndPoint,choice,0,0,“大司空毫无将士之风骨”,015_C070A_035,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_C070A_035,PlayVideo_Ordinary,__endPoint,,-1,,,CL080_015_037,ShowChoice,__entryPoint
storyline_013_f995c3c3da,015_C070B_036,PlayVideo_Ordinary,__endPoint,,-1,,,CL080_015_037,ShowChoice,__entryPoint
storyline_013_f995c3c3da,CL080_015_037,ShowChoice,choiceEndPoint,choice,0,0,五成!,015_CL080A_038,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,CL080_015_037,ShowChoice,choiceEndPoint,choice,1,1,七成!,B10_015_CL080B_040,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_CL080A_038,PlayVideo_Ordinary,__endPoint,,-1,,,N08_015_039,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,B10_015_CL080B_040,PlayVideo_Ordinary,__endPoint,,-1,,,N09_015_041,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_CL080C_042,PlayVideo_Ordinary,__endPoint,,-1,,,Function_Storyline_If,Function_Storyline_If,__entryPoint
storyline_013_f995c3c3da,Function_Storyline_If,Function_Storyline_If,endPointTrue,conditionGroup,0,,,B11_015_CL080B_043,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,Function_Storyline_If,Function_Storyline_If,endPointElse,,-1,,,015_CL080B_045,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,B11_015_CL080B_043,PlayVideo_Ordinary,__endPoint,,-1,,,N10_015_044,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,C010_015_002,ShowChoice,choiceEndPoint,choice,0,0,宣御医强行拯救,H11_015_C010A_003,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,C060_015_029,ShowChoice,choiceEndPoint,choice,1,1,难道你不知此战是为同袍将士？,015_C060B_031,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,C070_015_034,ShowChoice,choiceEndPoint,choice,1,1,“大司空欲留灾祸与后人吗？”,015_C070B_036,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,CL080_015_037,ShowChoice,choiceEndPoint,choice,2,2,十成!,015_CL080C_042,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,EntryPoint_ChapterStart,EntryPoint_ChapterStart,__endPoint,,-1,,,015_001,PlayVideo_TraceBack,__entryPoint
storyline_013_f995c3c3da,EntryPoint_SubChapterStart,EntryPoint_SubChapterStart,__endPoint,,-1,,,015_053,PlayVideo_TraceBack,__entryPoint
storyline_013_f995c3c3da,015_053,PlayVideo_TraceBack,__endPoint,,-1,,,C030_015_013,ShowChoice,__entryPoint
storyline_013_f995c3c3da,015_023,PlayVideo_Ordinary,__endPoint,,-1,,,015_024,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_024,PlayVideo_Ordinary,__endPoint,,-1,,,CL050_015_025,ShowChoice,__entryPoint
storyline_013_f995c3c3da,N07_015_033,PlayVideo_Ordinary,__endPoint,,-1,,,NE07,EndPoint_NormalEnd,__entryPoint
storyline_013_f995c3c3da,N08_015_039,PlayVideo_Ordinary,__endPoint,,-1,,,NE08,EndPoint_NormalEnd,__entryPoint
storyline_013_f995c3c3da,N09_015_041,PlayVideo_Ordinary,__endPoint,,-1,,,NE09,EndPoint_NormalEnd,__entryPoint
storyline_013_f995c3c3da,N10_015_044,PlayVideo_Ordinary,__endPoint,,-1,,,NE10,EndPoint_NormalEnd,__entryPoint
storyline_013_f995c3c3da,015_CL080B_045,PlayVideo_Ordinary,__endPoint,,-1,,,015_056,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_056,PlayVideo_Ordinary,__endPoint,,-1,,,CL090_015_057,ShowChoice,__entryPoint
storyline_013_f995c3c3da,CL090_015_057,ShowChoice,choiceEndPoint,choice,0,0,不答应,015_CL090A_058,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,CL090_015_057,ShowChoice,choiceEndPoint,choice,1,1,答应,015_CL090B_059,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_CL090A_058,PlayVideo_Ordinary,__endPoint,,-1,,,015_060,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_CL090B_059,PlayVideo_Ordinary,__endPoint,,-1,,,015_060,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_060,PlayVideo_Ordinary,__endPoint,,-1,,,end_chapter107_2,EndPoint_ChapterReport,__entryPoint
storyline_013_f995c3c3da,015_001,PlayVideo_TraceBack,__endPoint,,-1,,,C010_015_002,ShowChoice,__entryPoint
storyline_013_f995c3c3da,015_007,PlayVideo_Ordinary,__endPoint,,-1,,,CL011_015_061,ShowChoice,__entryPoint
storyline_013_f995c3c3da,015_C011C_064,PlayVideo_Ordinary,__endPoint,,-1,,,015_009,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,015_009,PlayVideo_Ordinary,__endPoint,,-1,,,小结算1,EndPoint_SubChapterReport,__entryPoint
storyline_013_f995c3c3da,CL050_015_025,ShowChoice,choiceEndPoint,choice,0,0,和长孙太尉化敌为友,N06_015_C050A_027,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,CL050_015_025,ShowChoice,choiceEndPoint,choice,1,1,拉拢更多底层官员,N05_015_C050B_028,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,CL050_015_025,ShowChoice,choiceEndPoint,choice,2,2,拉拢掌握兵权的武将,015_C050C_026,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,C010_015_002,ShowChoice,choiceEndPoint,choice,1,1,忍住悲痛，借势定罪,015_C010C_005,PlayVideo_Ordinary,__entryPoint
storyline_013_f995c3c3da,H11_015_C010A_003,PlayVideo_Ordinary,__endPoint,,-1,,,HE11,EndPoint_HappyEnd,__entryPoint
storyline_013_f995c3c3da,B11_015_C011A_062,PlayVideo_Ordinary,__endPoint,,-1,,,BE11,EndPoint_NormalEnd,__entryPoint
storyline_013_f995c3c3da,B03_015_017,PlayVideo_Ordinary,__endPoint,,-1,,,BE04,EndPoint_NormalEnd,__entryPoint
storyline_013_f995c3c3da,B03_015_C030A_021,PlayVideo_Ordinary,__endPoint,,-1,,,BE05,EndPoint_NormalEnd,__entryPoint
storyline_013_f995c3c3da,CL011_015_061,ShowChoice,choiceEndPoint,choice,1,1,按下真相，嫁祸皇后,015_C011C_064,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,X_040_C052A_038,PlayVideo_Ordinary,__endPoint,,-1,,,X_040_041,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,X_020_Q030A_035,PlayVideo_Ordinary,__endPoint,,-1,,,CL052_X_040_037,ShowChoice,__entryPoint
storyline_014_a546b85c7a,CL052_X_040_037,ShowChoice,choiceEndPoint,choice,1,1,唏嘘,X_040_C052B_039,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,CL052_X_040_037,ShowChoice,choiceEndPoint,choice,2,2,波澜不惊,X_040_C052C_040,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,CL052_X_040_037,ShowChoice,choiceEndPoint,choice,0,0,爽快,X_040_C052A_038,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,X_040_041,PlayVideo_Ordinary,__endPoint,,-1,,,CL053_X_040_042,ShowChoice,__entryPoint
storyline_014_a546b85c7a,X_040_C052B_039,PlayVideo_Ordinary,__endPoint,,-1,,,X_040_041,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,CL053_X_040_042,ShowChoice,choiceEndPoint,choice,1,1,直接逃离,X_040_C053B_044,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,CL053_X_040_042,ShowChoice,choiceEndPoint,choice,0,0,匿藏刘熙尸体,X_040_C053A_043,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,CL053_X_040_042,ShowChoice,choiceEndPoint,choice,2,2,伪装成刺客作案,X_040_C053C_045,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,X_020_Q020A_032,PlayVideo_Ordinary,__endPoint,,-1,,,Q030_X_020_034,PlayVideo_TraceBack,__entryPoint
storyline_014_a546b85c7a,X_040_C052C_040,PlayVideo_Ordinary,__endPoint,,-1,,,X_040_041,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,X_020_C051A_028,PlayVideo_Ordinary,__endPoint,,-1,,,Q020_X_020_031,PlayVideo_TraceBack,__entryPoint
storyline_014_a546b85c7a,B11_X_020_Q030B_036,PlayVideo_Ordinary,__endPoint,,-1,,,"BE11 1V1收割时刻
你刺杀失败，被刘熙毒死",EndPoint_BadEnd,__entryPoint
storyline_014_a546b85c7a,B10_X_020_Q020A_033,PlayVideo_Ordinary,__endPoint,,-1,,,"BE10 1V1收割时刻
你夺簪失败，被刘熙毒死",EndPoint_BadEnd,__entryPoint
storyline_014_a546b85c7a,X_010_C050A_026,PlayVideo_Ordinary,__endPoint,,-1,,,CL051_X_020_027,ShowChoice,__entryPoint
storyline_014_a546b85c7a,CL051_X_020_027,ShowChoice,choiceEndPoint,choice,2,2,不再挣扎，保全魏王,B09_X_020_C051C_030,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,CL051_X_020_027,ShowChoice,choiceEndPoint,choice,1,1,向她求饶，让她别划脸,B08_X_020_C051B_029,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,CL051_X_020_027,ShowChoice,choiceEndPoint,choice,0,0,夺下花簪，除掉刘熙,X_020_C051A_028,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,B08_X_020_C051B_029,PlayVideo_Ordinary,__endPoint,,-1,,,"BE29 人性化熙姐
你向刘熙求饶，被刘熙毒死",EndPoint_BadEnd,__entryPoint
storyline_014_a546b85c7a,B09_X_020_C051C_030,PlayVideo_Ordinary,__endPoint,,-1,,,"BE28 宿命般的牡丹
你放弃抵抗，被刘熙毒死",EndPoint_BadEnd,__entryPoint
storyline_014_a546b85c7a,CL050_X_250_025,ShowChoice,choiceEndPoint,choice,1,1,回到宫中，登上权力的巅峰,X_250_C050B_047,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,CL050_X_250_025,ShowChoice,choiceEndPoint,choice,0,0,离开这里，开启新世界支线,X_010_C050A_026,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,B03_X_300_C060A_049,PlayVideo_Ordinary,__endPoint,,-1,,,"BE03被防爆的你
当晚，你被刘熙杀死",EndPoint_BadEnd,__entryPoint
storyline_014_a546b85c7a,X_250_C050B_047,PlayVideo_Ordinary,__endPoint,,-1,,,CL060_X_300_048,ShowChoice,__entryPoint
storyline_014_a546b85c7a,B03_X_300_C060B_050,PlayVideo_Ordinary,__endPoint,,-1,,,"BE53被防爆的你
当晚，你被刘熙杀死",EndPoint_BadEnd,__entryPoint
storyline_014_a546b85c7a,CL060_X_300_048,ShowChoice,choiceEndPoint,choice,2,2,大声呼喊礼治,X_300_C060C_051,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,CL060_X_300_048,ShowChoice,choiceEndPoint,choice,1,1,让尼姑帮你把簪子送给礼治,B03_X_300_C060B_050,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,CL060_X_300_048,ShowChoice,choiceEndPoint,choice,0,0,强行冲出去,B03_X_300_C060A_049,PlayVideo_Ordinary,__entryPoint
storyline_014_a546b85c7a,X_300_Q170B_054,PlayVideo_Ordinary,__endPoint,,-1,,,进入下部女帝线,EndPoint_ChapterReport,__entryPoint
storyline_014_a546b85c7a,X_300_C060C_051,PlayVideo_Ordinary,__endPoint,,-1,,,Q170_X_300_052,PlayVideo_TraceBack,__entryPoint
